41211_S11,1687170643,0,OPERATIVE
41211_S11,1687170648,1,UNKNOWN
41211_S11,1687170653,0,DEGRADED
41211_S11,1687170658,1,MAINTENANCE
41211_S11,1687170663,0,MAINTENANCE
41211_S11,1687170668,0,OPERATIVE
41211_S11,1687170673,0,UNKNOWN
41211_S11,1687170678,1,UNKNOWN
41211_S11,1687170683,0,FAILURE
41211_S11,1687170688,1,OPERATIVE
41211_S11,1687170693,0,OPERATIVE
41211_S12,1687170643,0,OPERATIVE
41211_S12,1687170648,1,MAINTENANCE
41211_S12,1687170653,0,UNKNOWN
41211_S12,1687170658,0,MAINTENANCE
41211_S12,1687170663,1,OPERATIVE
41211_S12,1687170668,1,MAINTENANCE
41211_S12,1687170673,0,OPERATIVE
41211_S12,1687170678,0,DEGRADED
41211_S12,1687170683,1,FAILURE
41211_S12,1687170688,1,MAINTENANCE
41211_S12,1687170693,1,OPERATIVE
41211_S13,1687170643,0,MAINTENANCE
41211_S13,1687170648,0,FAILURE
41211_S13,1687170653,1,OPERATIVE
41211_S13,1687170658,1,DEGRADED
41211_S13,1687170663,0,FAILURE
41211_S13,1687170668,0,UNKNOWN
41211_S13,1687170673,0,DEGRADED
41211_S13,1687170678,1,OPERATIVE
41211_S13,1687170683,0,UNKNOWN
41211_S13,1687170688,1,OPERATIVE
41211_S13,1687170693,0,DEGRADED
41211_S14,1687170643,1,UNKNOWN
41211_S14,1687170648,1,DEGRADED
41211_S14,1687170653,0,OPERATIVE
41211_S14,1687170658,1,DEGRADED
41211_S14,1687170663,1,UNKNOWN
41211_S14,1687170668,0,OPERATIVE
41211_S14,1687170673,1,MAINTENANCE
41211_S14,1687170678,0,MAINTENANCE
41211_S14,1687170683,1,UNKNOWN
41211_S14,1687170688,0,OPERATIVE
41211_S14,1687170693,1,FAILURE
41211_S15,1687170643,1,DEGRADED
41211_S15,1687170648,1,UNKNOWN
41211_S15,1687170653,1,UNKNOWN
41211_S15,1687170658,1,OPERATIVE
41211_S15,1687170663,1,OPERATIVE
41211_S15,1687170668,0,FAILURE
41211_S15,1687170673,0,DEGRADED
41211_S15,1687170678,1,FAILURE
41211_S15,1687170683,0,DEGRADED
41211_S15,1687170688,1,UNKNOWN
41211_S15,1687170693,1,OPERATIVE
41211_S16,1687170643,0,FAILURE
41211_S16,1687170648,1,UNKNOWN
41211_S16,1687170653,0,OPERATIVE
41211_S16,1687170658,0,UNKNOWN
41211_S16,1687170663,1,OPERATIVE
41211_S16,1687170668,1,DEGRADED
41211_S16,1687170673,0,UNKNOWN
41211_S16,1687170678,1,UNKNOWN
41211_S16,1687170683,0,OPERATIVE
41211_S16,1687170688,0,DEGRADED
41211_S16,1687170693,1,OPERATIVE
41211_S17,1687170643,1,UNKNOWN
41211_S17,1687170648,0,FAILURE
41211_S17,1687170653,0,FAILURE
41211_S17,1687170658,1,DEGRADED
41211_S17,1687170663,1,FAILURE
41211_S17,1687170668,1,OPERATIVE
41211_S17,1687170673,0,MAINTENANCE
41211_S17,1687170678,1,FAILURE
41211_S17,1687170683,1,UNKNOWN
41211_S17,1687170688,0,UNKNOWN
41211_S17,1687170693,0,UNKNOWN
41211_S18,1687170643,0,MAINTENANCE
41211_S18,1687170648,0,UNKNOWN
41211_S18,1687170653,1,OPERATIVE
41211_S18,1687170658,1,FAILURE
41211_S18,1687170663,0,FAILURE
41211_S18,1687170668,0,OPERATIVE
41211_S18,1687170673,0,FAILURE
41211_S18,1687170678,1,OPERATIVE
41211_S18,1687170683,0,MAINTENANCE
41211_S18,1687170688,0,UNKNOWN
41211_S18,1687170693,0,OPERATIVE
41211_S19,1687170643,1,UNKNOWN
41211_S19,1687170648,1,MAINTENANCE
41211_S19,1687170653,0,UNKNOWN
41211_S19,1687170658,1,FAILURE
41211_S19,1687170663,0,MAINTENANCE
41211_S19,1687170668,0,DEGRADED
41211_S19,1687170673,0,UNKNOWN
41211_S19,1687170678,0,MAINTENANCE
41211_S19,1687170683,0,MAINTENANCE
41211_S19,1687170688,0,DEGRADED
41211_S19,1687170693,1,OPERATIVE
41211_S20,1687170643,1,OPERATIVE
41211_S20,1687170648,1,MAINTENANCE
41211_S20,1687170653,1,UNKNOWN
41211_S20,1687170658,0,DEGRADED
41211_S20,1687170663,1,UNKNOWN
41211_S20,1687170668,0,DEGRADED
41211_S20,1687170673,0,UNKNOWN
41211_S20,1687170678,0,UNKNOWN
41211_S20,1687170683,1,MAINTENANCE
41211_S20,1687170688,0,FAILURE
41211_S20,1687170693,0,MAINTENANCE
41211_S21,1687170643,1,FAILURE
41211_S21,1687170648,1,DEGRADED
41211_S21,1687170653,1,MAINTENANCE
41211_S21,1687170658,0,MAINTENANCE
41211_S21,1687170663,1,MAINTENANCE
41211_S21,1687170668,1,OPERATIVE
41211_S21,1687170673,0,DEGRADED
41211_S21,1687170678,1,FAILURE
41211_S21,1687170683,0,MAINTENANCE
41211_S21,1687170688,0,FAILURE
41211_S21,1687170693,1,FAILURE
41211_S22,1687170643,1,MAINTENANCE
41211_S22,1687170648,0,MAINTENANCE
41211_S22,1687170653,0,MAINTENANCE
41211_S22,1687170658,1,UNKNOWN
41211_S22,1687170663,1,UNKNOWN
41211_S22,1687170668,1,FAILURE
41211_S22,1687170673,1,OPERATIVE
41211_S22,1687170678,0,UNKNOWN
41211_S22,1687170683,0,DEGRADED
41211_S22,1687170688,1,DEGRADED
41211_S22,1687170693,0,UNKNOWN
41211_S23,1687170643,0,UNKNOWN
41211_S23,1687170648,0,UNKNOWN
41211_S23,1687170653,0,UNKNOWN
41211_S23,1687170658,1,UNKNOWN
41211_S23,1687170663,0,MAINTENANCE
41211_S23,1687170668,1,OPERATIVE
41211_S23,1687170673,0,UNKNOWN
41211_S23,1687170678,1,FAILURE
41211_S23,1687170683,1,DEGRADED
41211_S23,1687170688,1,UNKNOWN
41211_S23,1687170693,1,OPERATIVE
41211_S24,1687170643,1,UNKNOWN
41211_S24,1687170648,1,UNKNOWN
41211_S24,1687170653,0,UNKNOWN
41211_S24,1687170658,0,MAINTENANCE
41211_S24,1687170663,0,UNKNOWN
41211_S24,1687170668,1,DEGRADED
41211_S24,1687170673,1,UNKNOWN
41211_S24,1687170678,0,UNKNOWN
41211_S24,1687170683,1,FAILURE
41211_S24,1687170688,0,OPERATIVE
41211_S24,1687170693,0,OPERATIVE
41211_S25,1687170643,1,FAILURE
41211_S25,1687170648,0,MAINTENANCE
41211_S25,1687170653,1,FAILURE
41211_S25,1687170658,0,DEGRADED
41211_S25,1687170663,0,OPERATIVE
41211_S25,1687170668,0,UNKNOWN
41211_S25,1687170673,1,MAINTENANCE
41211_S25,1687170678,0,UNKNOWN
41211_S25,1687170683,0,UNKNOWN
41211_S25,1687170688,0,DEGRADED
41211_S25,1687170693,0,MAINTENANCE
41211_S26,1687170643,0,UNKNOWN
41211_S26,1687170648,0,UNKNOWN
41211_S26,1687170653,0,UNKNOWN
41211_S26,1687170658,0,OPERATIVE
41211_S26,1687170663,1,DEGRADED
41211_S26,1687170668,1,DEGRADED
41211_S26,1687170673,0,OPERATIVE
41211_S26,1687170678,0,DEGRADED
41211_S26,1687170683,1,OPERATIVE
41211_S26,1687170688,1,UNKNOWN
41211_S26,1687170693,1,MAINTENANCE
41211_S27,1687170643,0,UNKNOWN
41211_S27,1687170648,0,FAILURE
41211_S27,1687170653,1,FAILURE
41211_S27,1687170658,0,OPERATIVE
41211_S27,1687170663,0,MAINTENANCE
41211_S27,1687170668,1,OPERATIVE
41211_S27,1687170673,0,DEGRADED
41211_S27,1687170678,0,FAILURE
41211_S27,1687170683,1,UNKNOWN
41211_S27,1687170688,1,DEGRADED
41211_S27,1687170693,0,DEGRADED
41211_S28,1687170643,1,MAINTENANCE
41211_S28,1687170648,1,FAILURE
41211_S28,1687170653,0,OPERATIVE
41211_S28,1687170658,1,DEGRADED
41211_S28,1687170663,1,UNKNOWN
41211_S28,1687170668,1,FAILURE
41211_S28,1687170673,0,UNKNOWN
41211_S28,1687170678,0,FAILURE
41211_S28,1687170683,0,FAILURE
41211_S28,1687170688,0,MAINTENANCE
41211_S28,1687170693,1,OPERATIVE
41211_S29,1687170643,1,DEGRADED
41211_S29,1687170648,0,UNKNOWN
41211_S29,1687170653,0,MAINTENANCE
41211_S29,1687170658,1,FAILURE
41211_S29,1687170663,1,MAINTENANCE
41211_S29,1687170668,1,UNKNOWN
41211_S29,1687170673,0,OPERATIVE
41211_S29,1687170678,0,DEGRADED
41211_S29,1687170683,1,MAINTENANCE
41211_S29,1687170688,1,FAILURE
41211_S29,1687170693,0,DEGRADED
41211_S30,1687170643,0,FAILURE
41211_S30,1687170648,1,DEGRADED
41211_S30,1687170653,0,DEGRADED
41211_S30,1687170658,0,UNKNOWN
41211_S30,1687170663,0,DEGRADED
41211_S30,1687170668,1,FAILURE
41211_S30,1687170673,0,DEGRADED
41211_S30,1687170678,1,FAILURE
41211_S30,1687170683,1,DEGRADED
41211_S30,1687170688,0,UNKNOWN
41211_S30,1687170693,0,MAINTENANCE
41211_S31,1687170643,1,MAINTENANCE
41211_S31,1687170648,1,MAINTENANCE
41211_S31,1687170653,1,DEGRADED
41211_S31,1687170658,1,MAINTENANCE
41211_S31,1687170663,1,DEGRADED
41211_S31,1687170668,0,FAILURE
41211_S31,1687170673,1,FAILURE
41211_S31,1687170678,1,FAILURE
41211_S31,1687170683,0,UNKNOWN
41211_S31,1687170688,1,FAILURE
41211_S31,1687170693,0,MAINTENANCE
41211_S02,1687170643,1,DEGRADED
41211_S02,1687170648,0,DEGRADED
41211_S02,1687170653,0,UNKNOWN
41211_S02,1687170658,0,FAILURE
41211_S02,1687170663,1,DEGRADED
41211_S02,1687170668,0,OPERATIVE
41211_S02,1687170673,0,UNKNOWN
41211_S02,1687170678,1,FAILURE
41211_S02,1687170683,1,DEGRADED
41211_S02,1687170688,0,OPERATIVE
41211_S02,1687170693,0,UNKNOWN
41211_S040107_,1687170643,0,FAILURE
41211_S040107_,1687170648,0,UNKNOWN
41211_S040107_,1687170653,1,DEGRADED
41211_S040107_,1687170658,1,DEGRADED
41211_S040107_,1687170663,1,UNKNOWN
41211_S040107_,1687170668,0,OPERATIVE
41211_S040107_,1687170673,1,OPERATIVE
41211_S040107_,1687170678,0,FAILURE
41211_S040107_,1687170683,1,FAILURE
41211_S040107_,1687170688,1,UNKNOWN
41211_S040107_,1687170693,0,MAINTENANCE
41211_S040108,1687170643,1,UNKNOWN
41211_S040108,1687170648,1,MAINTENANCE
41211_S040108,1687170653,1,DEGRADED
41211_S040108,1687170658,1,MAINTENANCE
41211_S040108,1687170663,1,MAINTENANCE
41211_S040108,1687170668,1,MAINTENANCE
41211_S040108,1687170673,0,UNKNOWN
41211_S040108,1687170678,1,MAINTENANCE
41211_S040108,1687170683,1,OPERATIVE
41211_S040108,1687170688,0,DEGRADED
41211_S040108,1687170693,0,DEGRADED
41211_S040109,1687170643,0,DEGRADED
41211_S040109,1687170648,0,DEGRADED
41211_S040109,1687170653,1,OPERATIVE
41211_S040109,1687170658,1,DEGRADED
41211_S040109,1687170663,1,FAILURE
41211_S040109,1687170668,0,DEGRADED
41211_S040109,1687170673,1,FAILURE
41211_S040109,1687170678,1,DEGRADED
41211_S040109,1687170683,1,MAINTENANCE
41211_S040109,1687170688,0,MAINTENANCE
41211_S040109,1687170693,0,UNKNOWN
41211_S040110,1687170643,1,DEGRADED
41211_S040110,1687170648,0,FAILURE
41211_S040110,1687170653,1,UNKNOWN
41211_S040110,1687170658,0,OPERATIVE
41211_S040110,1687170663,1,MAINTENANCE
41211_S040110,1687170668,1,FAILURE
41211_S040110,1687170673,1,OPERATIVE
41211_S040110,1687170678,0,DEGRADED
41211_S040110,1687170683,0,DEGRADED
41211_S040110,1687170688,1,UNKNOWN
41211_S040110,1687170693,0,FAILURE
41211_S050107___________,1687170643,0,FAILURE
41211_S050107___________,1687170648,1,UNKNOWN
41211_S050107___________,1687170653,0,UNKNOWN
41211_S050107___________,1687170658,1,UNKNOWN
41211_S050107___________,1687170663,0,DEGRADED
41211_S050107___________,1687170668,0,DEGRADED
41211_S050107___________,1687170673,1,FAILURE
41211_S050107___________,1687170678,1,UNKNOWN
41211_S050107___________,1687170683,0,FAILURE
41211_S050107___________,1687170688,0,OPERATIVE
41211_S050107___________,1687170693,1,DEGRADED
41211_S050108,1687170643,0,FAILURE
41211_S050108,1687170648,1,OPERATIVE
41211_S050108,1687170653,1,UNKNOWN
41211_S050108,1687170658,0,FAILURE
41211_S050108,1687170663,0,FAILURE
41211_S050108,1687170668,1,MAINTENANCE
41211_S050108,1687170673,1,FAILURE
41211_S050108,1687170678,1,MAINTENANCE
41211_S050108,1687170683,1,MAINTENANCE
41211_S050108,1687170688,1,FAILURE
41211_S050108,1687170693,1,OPERATIVE
41211_S050109,1687170643,1,DEGRADED
41211_S050109,1687170648,0,UNKNOWN
41211_S050109,1687170653,0,DEGRADED
41211_S050109,1687170658,0,MAINTENANCE
41211_S050109,1687170663,1,DEGRADED
41211_S050109,1687170668,0,MAINTENANCE
41211_S050109,1687170673,1,MAINTENANCE
41211_S050109,1687170678,1,MAINTENANCE
41211_S050109,1687170683,1,UNKNOWN
41211_S050109,1687170688,1,FAILURE
41211_S050109,1687170693,1,MAINTENANCE
41211_S050110,1687170643,1,OPERATIVE
41211_S050110,1687170648,1,FAILURE
41211_S050110,1687170653,0,UNKNOWN
41211_S050110,1687170658,0,FAILURE
41211_S050110,1687170663,1,FAILURE
41211_S050110,1687170668,0,MAINTENANCE
41211_S050110,1687170673,0,DEGRADED
41211_S050110,1687170678,1,MAINTENANCE
41211_S050110,1687170683,0,OPERATIVE
41211_S050110,1687170688,1,OPERATIVE
41211_S050110,1687170693,1,OPERATIVE
41211_S060107___________,1687170643,1,OPERATIVE
41211_S060107___________,1687170648,0,MAINTENANCE
41211_S060107___________,1687170653,1,DEGRADED
41211_S060107___________,1687170658,1,FAILURE
41211_S060107___________,1687170663,0,DEGRADED
41211_S060107___________,1687170668,0,DEGRADED
41211_S060107___________,1687170673,1,DEGRADED
41211_S060107___________,1687170678,0,OPERATIVE
41211_S060107___________,1687170683,0,MAINTENANCE
41211_S060107___________,1687170688,0,MAINTENANCE
41211_S060107___________,1687170693,0,UNKNOWN
41211_S060108,1687170643,1,FAILURE
41211_S060108,1687170648,0,FAILURE
41211_S060108,1687170653,1,OPERATIVE
41211_S060108,1687170658,0,DEGRADED
41211_S060108,1687170663,1,MAINTENANCE
41211_S060108,1687170668,1,UNKNOWN
41211_S060108,1687170673,1,FAILURE
41211_S060108,1687170678,0,FAILURE
41211_S060108,1687170683,1,FAILURE
41211_S060108,1687170688,0,OPERATIVE
41211_S060108,1687170693,1,OPERATIVE
41211_S060109,1687170643,0,MAINTENANCE
41211_S060109,1687170648,0,MAINTENANCE
41211_S060109,1687170653,0,UNKNOWN
41211_S060109,1687170658,1,UNKNOWN
41211_S060109,1687170663,1,MAINTENANCE
41211_S060109,1687170668,1,FAILURE
41211_S060109,1687170673,1,MAINTENANCE
41211_S060109,1687170678,0,FAILURE
41211_S060109,1687170683,1,DEGRADED
41211_S060109,1687170688,0,FAILURE
41211_S060109,1687170693,1,UNKNOWN
41211_S060110,1687170643,0,MAINTENANCE
41211_S060110,1687170648,1,FAILURE
41211_S060110,1687170653,1,FAILURE
41211_S060110,1687170658,0,OPERATIVE
41211_S060110,1687170663,1,DEGRADED
41211_S060110,1687170668,1,MAINTENANCE
41211_S060110,1687170673,1,OPERATIVE
41211_S060110,1687170678,0,FAILURE
41211_S060110,1687170683,0,DEGRADED
41211_S060110,1687170688,0,UNKNOWN
41211_S060110,1687170693,1,DEGRADED
41211_S070107___________,1687170643,0,OPERATIVE
41211_S070107___________,1687170648,1,MAINTENANCE
41211_S070107___________,1687170653,1,MAINTENANCE
41211_S070107___________,1687170658,0,OPERATIVE
41211_S070107___________,1687170663,0,UNKNOWN
41211_S070107___________,1687170668,0,MAINTENANCE
41211_S070107___________,1687170673,0,FAILURE
41211_S070107___________,1687170678,1,MAINTENANCE
41211_S070107___________,1687170683,1,UNKNOWN
41211_S070107___________,1687170688,0,MAINTENANCE
41211_S070107___________,1687170693,0,MAINTENANCE
41211_S070108,1687170643,0,MAINTENANCE
41211_S070108,1687170648,0,UNKNOWN
41211_S070108,1687170653,0,UNKNOWN
41211_S070108,1687170658,1,OPERATIVE
41211_S070108,1687170663,0,DEGRADED
41211_S070108,1687170668,0,FAILURE
41211_S070108,1687170673,1,OPERATIVE
41211_S070108,1687170678,0,FAILURE
41211_S070108,1687170683,1,OPERATIVE
41211_S070108,1687170688,1,DEGRADED
41211_S070108,1687170693,0,DEGRADED
41211_S070109,1687170643,0,UNKNOWN
41211_S070109,1687170648,1,OPERATIVE
41211_S070109,1687170653,1,UNKNOWN
41211_S070109,1687170658,0,MAINTENANCE
41211_S070109,1687170663,0,MAINTENANCE
41211_S070109,1687170668,0,FAILURE
41211_S070109,1687170673,0,OPERATIVE
41211_S070109,1687170678,1,FAILURE
41211_S070109,1687170683,0,OPERATIVE
41211_S070109,1687170688,1,OPERATIVE
41211_S070109,1687170693,1,DEGRADED
41211_S070110,1687170643,1,MAINTENANCE
41211_S070110,1687170648,1,MAINTENANCE
41211_S070110,1687170653,1,MAINTENANCE
41211_S070110,1687170658,1,OPERATIVE
41211_S070110,1687170663,1,UNKNOWN
41211_S070110,1687170668,1,FAILURE
41211_S070110,1687170673,1,DEGRADED
41211_S070110,1687170678,1,UNKNOWN
41211_S070110,1687170683,1,MAINTENANCE
41211_S070110,1687170688,1,UNKNOWN
41211_S070110,1687170693,1,MAINTENANCE
41211_S10,1687170643,1,DEGRADED
41211_S10,1687170648,0,OPERATIVE
41211_S10,1687170653,1,FAILURE
41211_S10,1687170658,1,FAILURE
41211_S10,1687170663,0,UNKNOWN
41211_S10,1687170668,0,OPERATIVE
41211_S10,1687170673,0,OPERATIVE
41211_S10,1687170678,0,FAILURE
41211_S10,1687170683,1,UNKNOWN
41211_S10,1687170688,1,MAINTENANCE
41211_S10,1687170693,1,FAILURE
41211_S03,1687170643,0,UNKNOWN
41211_S03,1687170648,1,MAINTENANCE
41211_S03,1687170653,0,DEGRADED
41211_S03,1687170658,0,DEGRADED
41211_S03,1687170663,0,FAILURE
41211_S03,1687170668,0,MAINTENANCE
41211_S03,1687170673,0,UNKNOWN
41211_S03,1687170678,0,OPERATIVE
41211_S03,1687170683,1,MAINTENANCE
41211_S03,1687170688,1,FAILURE
41211_S03,1687170693,0,UNKNOWN
41211_S09,1687170643,0,UNKNOWN
41211_S09,1687170648,0,OPERATIVE
41211_S09,1687170653,1,FAILURE
41211_S09,1687170658,1,FAILURE
41211_S09,1687170663,0,OPERATIVE
41211_S09,1687170668,0,FAILURE
41211_S09,1687170673,1,FAILURE
41211_S09,1687170678,0,UNKNOWN
41211_S09,1687170683,1,DEGRADED
41211_S09,1687170688,0,FAILURE
41211_S09,1687170693,1,FAILURE
41211_S01,1687170643,1,MAINTENANCE
41211_S01,1687170648,1,MAINTENANCE
41211_S01,1687170653,0,DEGRADED
41211_S01,1687170658,0,MAINTENANCE
41211_S01,1687170663,1,FAILURE
41211_S01,1687170668,0,DEGRADED
41211_S01,1687170673,1,FAILURE
41211_S01,1687170678,0,FAILURE
41211_S01,1687170683,0,DEGRADED
41211_S01,1687170688,0,FAILURE
41211_S01,1687170693,1,FAILURE
41211_S08,1687170643,1,DEGRADED
41211_S08,1687170648,0,MAINTENANCE
41211_S08,1687170653,1,MAINTENANCE
41211_S08,1687170658,0,OPERATIVE
41211_S08,1687170663,0,MAINTENANCE
41211_S08,1687170668,0,DEGRADED
41211_S08,1687170673,0,OPERATIVE
41211_S08,1687170678,1,UNKNOWN
41211_S08,1687170683,1,OPERATIVE
41211_S08,1687170688,1,OPERATIVE
41211_S08,1687170693,1,MAINTENANCE
41511_S020205_________,1687170643,1,UNKNOWN
41511_S020205_________,1687170648,0,UNKNOWN
41511_S020205_________,1687170653,0,UNKNOWN
41511_S020205_________,1687170658,1,UNKNOWN
41511_S020205_________,1687170663,0,MAINTENANCE
41511_S020205_________,1687170668,1,DEGRADED
41511_S020205_________,1687170673,1,FAILURE
41511_S020205_________,1687170678,0,OPERATIVE
41511_S020205_________,1687170683,1,DEGRADED
41511_S020205_________,1687170688,1,MAINTENANCE
41511_S020205_________,1687170693,0,UNKNOWN
41511_S020305_________,1687170643,1,MAINTENANCE
41511_S020305_________,1687170648,0,DEGRADED
41511_S020305_________,1687170653,1,MAINTENANCE
41511_S020305_________,1687170658,1,UNKNOWN
41511_S020305_________,1687170663,1,OPERATIVE
41511_S020305_________,1687170668,0,DEGRADED
41511_S020305_________,1687170673,1,FAILURE
41511_S020305_________,1687170678,1,DEGRADED
41511_S020305_________,1687170683,1,UNKNOWN
41511_S020305_________,1687170688,1,FAILURE
41511_S020305_________,1687170693,1,MAINTENANCE
41511_S020405_________,1687170643,1,DEGRADED
41511_S020405_________,1687170648,1,UNKNOWN
41511_S020405_________,1687170653,0,UNKNOWN
41511_S020405_________,1687170658,0,FAILURE
41511_S020405_________,1687170663,0,DEGRADED
41511_S020405_________,1687170668,1,DEGRADED
41511_S020405_________,1687170673,0,FAILURE
41511_S020405_________,1687170678,1,MAINTENANCE
41511_S020405_________,1687170683,1,MAINTENANCE
41511_S020405_________,1687170688,1,DEGRADED
41511_S020405_________,1687170693,1,UNKNOWN
41511_S020505_________,1687170643,1,MAINTENANCE
41511_S020505_________,1687170648,1,MAINTENANCE
41511_S020505_________,1687170653,0,OPERATIVE
41511_S020505_________,1687170658,0,FAILURE
41511_S020505_________,1687170663,0,DEGRADED
41511_S020505_________,1687170668,0,FAILURE
41511_S020505_________,1687170673,0,DEGRADED
41511_S020505_________,1687170678,1,OPERATIVE
41511_S020505_________,1687170683,0,OPERATIVE
41511_S020505_________,1687170688,0,FAILURE
41511_S020505_________,1687170693,0,DEGRADED
